time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r
3.45,4.3274950430010914,8.654990086002183,4.1030661311704915,-0.6471689934371696,-1.2943379868743392,0.06168764245046651,0.0,0.0,0.0,0.0,0.0,0.0
3.46,4.321256196205313,8.642512392410627,4.1039459189914,-0.6238846795778256,-1.2477693591556511,0.0879787820908473,0.0,0.0,0.0,0.0,0.0,0.0
3.47,4.315249423828441,8.630498847656883,4.105085725158402,-0.6006772376871803,-1.2013544753743606,0.11398061670019694,0.0,0.0,0.0,0.0,0.0,0.0
3.48,4.309473906819381,8.618947813638762,4.106482607546186,-0.5775517009060194,-1.1551034018120387,0.13968823877844305,0.0,0.0,0.0,0.0,0.0,0.0
3.49,4.303928776503707,8.607857553007413,4.1081335763278295,-0.5545130315674436,-1.1090260631348872,0.16509687816427265,0.0,0.0,0.0,0.0,0.0,0.0
3.5,4.298613115297063,8.597226230594126,4.110035595348758,-0.5315661206643618,-1.0631322413287236,0.1902019020927947,0.0,0.0,0.0,0.0,0.0,0.0
3.5100000000000002,4.293525957423662,8.587051914847324,4.112185583500872,-0.5087157873401448,-1.0174315746802896,0.2149988152114037,0.0,0.0,0.0,0.0,0.0,0.0
3.52,4.288666289639639,8.577332579279277,4.114580416096414,-0.48596677840233526,-0.9719335568046705,0.23948325955426347,0.0,0.0,0.0,0.0,0.0,0.0
3.5300000000000002,4.284033051961045,8.56806610392209,4.117216926241173,-0.46332376785930285,-0.9266475357186057,0.2636510144758285,0.0,0.0,0.0,0.0,0.0,0.0
3.54,4.279625138396248,8.559250276792495,4.120091906206611,-0.4407913564797356,-0.8815827129594712,0.287497996543835,0.0,0.0,0.0,0.0,0.0,0.0
3.5500000000000003,4.275441397682499,8.550882795364998,4.123202108800532,-0.41837407137484417,-0.8367481427496883,0.31102025939219874,0.0,0.0,0.0,0.0,0.0,0.0
3.56,4.271480634026467,8.542961268052935,4.1265442487358746,-0.3960763656031583,-0.7921527312063166,0.3342139935342612,0.0,0.0,0.0,0.0,0.0,0.0
3.5700000000000003,4.26774160784849,8.53548321569698,4.130115003997243,-0.37390261779778805,-0.7478052355955761,0.35707552613684257,0.0,0.0,0.0,0.0,0.0,0.0
3.58,4.264223036530329,8.528446073060659,4.133911017204799,-0.3518571318160228,-0.7037142636320456,0.3796013207555564,0.0,0.0,0.0,0.0,0.0,0.0
3.59,4.260923595166218,8.521847190332435,4.137928896975118,-0.3299441364111206,-0.6598882728222412,0.40178797703185704,0.0,0.0,0.0,0.0,0.0,0.0
3.6,4.257841917316956,8.515683834633911,4.142165219278641,-0.30816778492616437,-0.6163355698523287,0.42363223035228453,0.0,0.0,0.0,0.0,0.0,0.0
3.61,4.254976595766857,8.509953191533715,4.146616528793345,-0.2865321550098263,-0.5730643100196526,0.44513095147040216,0.0,0.0,0.0,0.0,0.0,0.0
3.62,4.252326183283318,8.504652366566637,4.151279340254264,-0.2650412483538993,-0.5300824967077986,0.46628114609189775,0.0,0.0,0.0,0.0,0.0,0.0
3.63,4.249889193378794,8.499778386757589,4.1561501397984975,-0.24369899045244334,-0.4873979809048867,0.4870799544233512,0.0,0.0,0.0,0.0,0.0,0.0
3.64,4.24766410107497,8.49532820214994,4.161225386305349,-0.22250923038238918,-0.44501846076477836,0.5075246506851624,0.0,0.0,0.0,0.0,0.0,0.0
3.65,4.245649343668916,8.491298687337832,4.166501512731241,-0.20147574060543916,-0.4029514812108783,0.52761264258915,0.0,0.0,0.0,0.0,0.0,0.0
3.66,4.2438433215010045,8.487686643002009,4.171974927439054,-0.18060221679110777,-0.36120443358221554,0.5473414707813213,0.0,0.0,0.0,0.0,0.0,0.0
3.67,4.242244398724397,8.484488797448794,4.177642015521557,-0.15989227766072162,-0.31978455532144323,0.5667088082503364,0.0,0.0,0.0,0.0,0.0,0.0
3.68,4.240850904075875,8.48170180815175,4.183499140118579,-0.139349464852224,-0.278698929704448,0.5857124597021868,0.0,0.0,0.0,0.0,0.0,0.0
3.69,4.239661131647819,8.479322263295638,4.189542643727595,-0.11897724280559852,-0.23795448561119703,0.6043503609016071,0.0,0.0,0.0,0.0,0.0,0.0
3.7,4.238673341661132,8.477346683322263,4.195768849507402,-0.09877899866873814,-0.19755799733747628,0.6226205779807634,0.0,0.0,0.0,0.0,0.0,0.0
3.71,4.237885761238896,8.475771522477793,4.20217406257456,-0.0787580422235794,-0.1575160844471588,0.640521306715734,0.0,0.0,0.0,0.0,0.0,0.0
3.72,4.237296585180573,8.474593170361146,4.208754571292274,-0.05891760583231633,-0.11783521166463266,0.6580508717713396,0.0,0.0,0.0,0.0,0.0,0.0
3.73,4.236903976736538,8.473807953473075,4.215506648551423,-0.03926084440350745,-0.0785216888070149,0.6752077259148576,0.0,0.0,0.0,0.0,0.0,0.0
3.74,4.236706068382759,8.473412136765518,4.222426553043414,-0.01979083537788557,-0.03958167075577114,0.691990449199166,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.236700962595422,8.473401925190844,4.229510530524573,-0.0005105787336756769,-0.0010211574673513538,0.7083977481158721,0.0,0.0,0.0,0.0,0.0,0.0
3.7600000000000002,4.23688673262531,8.47377346525062,4.236754815071762,0.0185770029887757,0.0371540059775514,0.724428454718976,0.0,0.0,0.0,0.0,0.0,0.0
3.77,4.237261423271742,8.474522846543485,4.244155630328959,0.037469064643255,0.07493812928651,0.7400815257196337,0.0,0.0,0.0,0.0,0.0,0.0
3.7800000000000002,4.237823051655893,8.475646103311785,4.251709190744485,0.05616283841502909,0.11232567683005817,0.7553560415525684,0.0,0.0,0.0,0.0,0.0,0.0
3.79,4.238569607993288,8.477139215986575,4.259411702798632,0.07465563373948148,0.14931126747896295,0.7702512054147077,0.0,0.0,0.0,0.0,0.0,0.0
3.8000000000000003,4.23949905636531,8.47899811273062,4.267259366221398,0.0929448372022541,0.1858896744045082,0.784766342276602,0.0,0.0,0.0,0.0,0.0,0.0
3.81,4.240609335489521,8.481218670979041,4.2752483752000705,0.111027912421099,0.222055824842198,0.7989008978671936,0.0,0.0,0.0,0.0,0.0,0.0
3.8200000000000003,4.2418983594886175,8.483796718977235,4.283374919576396,0.1289023999096504,0.2578047998193008,0.8126544376325192,0.0,0.0,0.0,0.0,0.0,0.0
3.83,4.243364018657851,8.486728037315702,4.291635186033084,0.14656591692333817,0.29313183384667635,0.8260266456689022,0.0,0.0,0.0,0.0,0.0,0.0
3.84,4.245004180230728,8.490008360461456,4.300025359269396,0.16401615728765842,0.32803231457531684,0.839017323631221,0.0,0.0,0.0,0.0,0.0,0.0
3.85,4.246816689142818,8.493633378285637,4.308541623165564,0.18125089120901328,0.36250178241802655,0.8516263896168272,0.0,0.0,0.0,0.0,0.0,0.0
3.86,4.2487993687935015,8.497598737587003,4.317180161935822,0.19826796506835243,0.39653593013670485,0.863853877025692,0.0,0.0,0.0,0.0,0.0,0.0
3.87,4.25095002180548,8.50190004361096,4.325937161269795,0.21506530119783168,0.43013060239566336,0.8756999333973602,0.0,0.0,0.0,0.0,0.0,0.0
3.88,4.253266430781887,8.506532861563773,4.334808809462048,0.23164089764071655,0.4632817952814331,0.8871648192252926,0.0,0.0,0.0,0.0,0.0,0.0
3.89,4.255746359060835,8.51149271812167,4.34379129852954,0.24799282789476243,0.49598565578952486,0.8982489067491782,0.0,0.0,0.0,0.0,0.0,0.0
3.9,4.258387551467227,8.516775102934455,4.352880825316798,0.2641192406392935,0.528238481278587,0.9089526787258001,0.0,0.0,0.0,0.0,0.0,0.0
3.91,4.261187735061689,8.522375470123379,4.3620735925885885,0.2800183594462201,0.5600367188924402,0.9192767271790384,0.0,0.0,0.0,0.0,0.0,0.0
3.92,4.264144619886442,8.528289239772883,4.371365810109884,0.2956884824752159,0.5913769649504318,0.9292217521295901,0.0,0.0,0.0,0.0,0.0,0.0
3.93,4.267255899707974,8.534511799415949,4.380753695712934,0.31112798215330256,0.6222559643066051,0.9387885603049981,0.0,0.0,0.0,0.0,0.0,0.0
3.94,4.270519252756365,8.54103850551273,4.39023347635124,0.32633530483907053,0.6526706096781411,0.9479780638305603,0.0,0.0,0.0,0.0,0.0,0.0
3.95,4.273932342461083,8.547864684922166,4.399801389140257,0.3413089704717704,0.6826179409435408,0.9567912789017173,0.0,0.0,0.0,0.0,0.0,0.0
3.96,4.277492818183138,8.554985636366276,4.409453682384642,0.3560475722055258,0.7120951444110516,0.9652293244384923,0.0,0.0,0.0,0.0,0.0,0.0
3.97,4.281198315943427,8.562396631886854,4.419186616591868,0.3705497760288925,0.741099552057785,0.9732934207225679,0.0,0.0,0.0,0.0,0.0,0.0
3.98,4.285046459147127,8.570092918294254,4.428996465472044,0.3848143203700178,0.7696286407400356,0.980984888017586,0.0,0.0,0.0,0.0,0.0,0.0
3.99,4.289034859304003,8.578069718608006,4.438879516923776,0.39884001568763955,0.7976800313752791,0.988305145173249,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.293161116744485,8.58632223348897,4.448832074005914,0.41262574404816327,0.8252514880963265,0.9952557082138036,0.0,0.0,0.0,0.0,0.0,0.0
4.01,4.297422821331375,8.59484564266275,4.458850455895028,0.4261704586890695,0.852340917378139,1.0018381889114882,0.0,0.0,0.0,0.0,0.0,0.0
4.0200000000000005,4.301817553167064,8.603635106334128,4.468930998828483,0.4394731835688944,0.8789463671377888,1.0080542933455228,0.0,0.0,0.0,0.0,0.0,0.0
4.03,4.306342883296105,8.61268576659221,4.479070057032955,0.4525330129040293,0.9050660258080586,1.0139058204472133,0.0,0.0,0.0,0.0,0.0,0.0
4.04,4.310996374403031,8.621992748806061,4.489264003638273,0.46534911069258605,0.9306982213851721,1.0193946605317525,0.0,0.0,0.0,0.0,0.0,0.0
4.05,4.315775581505286,8.631551163010572,4.499509231576446,0.47792071022558424,0.9558414204511685,1.0245227938172865,0.0,0.0,0.0,0.0,0.0,0.0
4.0600000000000005,4.320678052641143,8.641356105282286,4.509802154465764,0.49024711358569667,0.9804942271713933,1.0292922889318206,0.0,0.0,0.0,0.0,0.0,0.0
4.07,4.325701329552481,8.651402659104962,4.52013920747985,0.5023276911338111,1.0046553822676223,1.0337053014085291,0.0,0.0,0.0,0.0,0.0,0.0
4.08,4.330842948362317,8.661685896724634,4.53051684820155,0.5141618809836612,1.0283237619673224,1.0377640721700483,0.0,0.0,0.0,0.0,0.0,0.0
4.09,4.336100440246965,8.67220088049393,4.540931557461573,0.5257491884647669,1.0514983769295339,1.0414709260023012,0.0,0.0,0.0,0.0,0.0,0.0
4.1,4.341471332102705,8.68294266420541,4.551379840161758,0.5370891855739448,1.0741783711478896,1.0448282700184308,0.0,0.0,0.0,0.0,0.0,0.0
4.11,4.346953147206861,8.693906294413722,4.561858226082892,0.5481815104156376,1.0963630208312751,1.0478385921133937,0.0,0.0,0.0,0.0,0.0,0.0
4.12,4.352543405873174,8.705086811746348,4.572363270676989,0.5590258666313098,1.1180517332626196,1.0505044594097728,0.0,0.0,0.0,0.0,0.0,0.0
4.13,4.358239626101356,8.716479252202712,4.582891555843943,0.5696220228181674,1.1392440456363349,1.0528285166953655,0.0,0.0,0.0,0.0,0.0,0.0
4.14,4.36403932422073,8.72807864844146,4.593439690692474,0.5799698119374517,1.1599396238749033,1.0548134848530932,0.0,0.0,0.0,0.0,0.0,0.0
4.15,4.369940015527856,8.739880031055712,4.604004312285312,0.590069130712559,1.180138261425118,1.0564621592837884,0.0,0.0,0.0,0.0,0.0,0.0
4.16,4.375939214918028,8.751878429836056,4.614582086368536,0.5999199390172367,1.1998398780344735,1.057777408322391,0.0,0.0,0.0,0.0,0.0,0.0
4.17,4.382034437510569,8.764068875021138,4.625169708085017,0.609522259254114,1.219044518508228,1.058762171648111,0.0,0.0,0.0,0.0,0.0,0.0
4.18,4.388223199267808,8.776446398535615,4.635763902671908,0.6188761757238087,1.2377523514476174,1.0594194586890795,0.0,0.0,0.0,0.0,0.0,0.0
4.19,4.394503017607656,8.789006035215312,4.646361426142128,0.6279818339848751,1.2559636679697501,1.0597523470220314,0.0,0.0,0.0,0.0,0.0,0.0
4.2,4.400871412009704,8.801742824019408,4.6569590659498035,0.6368394402048352,1.2736788804096704,1.0597639807675467,0.0,0.0,0.0,0.0,0.0,0.0
4.21,4.40732590461473,8.81465180922946,4.667553641639617,0.6454492605025445,1.290898521005089,1.0594575689813777,0.0,0.0,0.0,0.0,0.0,0.0
4.22,4.4138640208175515,8.827728041635103,4.678142005480041,0.6538116202821503,1.3076232405643007,1.0588363840423758,0.0,0.0,0.0,0.0,0.0,0.0
4.23,4.4204832898531405,8.840966579706281,4.688721043080416,0.6619269035588901,1.3238538071177801,1.0579037600375507,0.0,0.0,0.0,0.0,0.0,0.0
4.24,4.42718124537591,8.85436249075182,4.699287673991863,0.6697955522769725,1.339591104553945,1.056663091144763,0.0,0.0,0.0,0.0,0.0,0.0
4.25,4.4339554260321075,8.867910852064215,4.709838852291999,0.6774180656198054,1.3548361312396109,1.0551178300135597,0.0,0.0,0.0,0.0,0.0,0.0
4.26,4.440803376025236,8.881606752050471,4.720371567153446,0.6847949993128052,1.3695899986256104,1.0532714861446637,0.0,0.0,0.0,0.0,0.0,0.0
4.2700000000000005,4.4477226456744265,8.895445291348853,4.730882843396132,0.691926964919046,1.383853929838092,1.0511276242686134,0.0,0.0,0.0,0.0,0.0,0.0
4.28,4.454710791965707,8.909421583931413,4.741369742023372,0.6988146291279945,1.397629258255989,1.0486898627240437,0.0,0.0,0.0,0.0,0.0,0.0
4.29,4.461765379096082,8.923530758192165,4.751829360741733,0.7054587130375717,1.4109174260751434,1.0459618718361021,0.0,0.0,0.0,0.0,0.0,0.0
4.3,4.46888397901038,8.93776795802076,4.762258834464689,0.7118599914297941,1.4237199828595881,1.0429473722954892,0.0,0.0,0.0,0.0,0.0,0.0
4.3100000000000005,4.4760641719307825,8.952128343861565,4.772655335800074,0.7180192920402366,1.4360385840804732,1.0396501335385933,0.0,0.0,0.0,0.0,0.0,0.0
4.32,4.483303546878998,8.966607093757997,4.783016075521366,0.7239374948215648,1.4478749896431296,1.0360739721292054,0.0,0.0,0.0,0.0,0.0,0.0
4.33,4.4905997021910125,8.981199404382025,4.7933383030227885,0.729615531201374,1.459231062402748,1.0322227501422727,0.0,0.0,0.0,0.0,0.0,0.0
4.34,4.497950246024359,8.995900492048717,4.80361930675829,0.7350543833345846,1.4701087666691692,1.0281003735501666,0.0,0.0,0.0,0.0,0.0,0.0
4.3500000000000005,4.505352796857865,9.01070559371573,4.813856414664409,0.7402550833506295,1.480510166701259,1.0237107906119163,0.0,0.0,0.0,0.0,0.0,0.0
4.36,4.5128049839838225,9.025609967967645,4.824046994567068,0.7452187125956762,1.4904374251913524,1.0190579902658652,0.0,0.0,0.0,0.0,0.0,0.0
4.37,4.520304447992523,9.040608895985047,4.83418845457233,0.7499464008701234,1.4998928017402469,1.0141460005261942,0.0,0.0,0.0,0.0,0.0,0.0
4.38,4.527848841249139,9.055697682498279,4.844278243441168,0.7544393256616094,1.5088786513232189,1.008978886883762,0.0,0.0,0.0,0.0,0.0,0.0
4.39,4.535435828362877,9.070871656725753,4.854313850948285,0.758698711373765,1.51739742274753,1.0035607507116893,0.0,0.0,0.0,0.0,0.0,0.0
4.4,4.543063086648386,9.086126173296773,4.864292808225046,0.7627258285509558,1.5254516571019117,0.9978957276761239,0.0,0.0,0.0,0.0,0.0,0.0
4.41,4.550728306579379,9.101456613158758,4.874212688086572,0.7665219930992365,1.533043986198473,0.9919879861526113,0.0,0.0,0.0,0.0,0.0,0.0
4.42,4.558429192234417,9.116858384468834,4.8840711053430566,0.7700885655037593,1.5401771310075185,0.9858417256484883,0.0,0.0,0.0,0.0,0.0,0.0
4.43,4.566163461734845,9.13232692346969,4.893865717095374,0.7734269500428608,1.5468539000857215,0.9794611752317117,0.0,0.0,0.0,0.0,0.0,0.0
4.44,4.573928847674836,9.147857695349671,4.903594223015039,0.7765385939990613,1.5530771879981227,0.972850591966533,0.0,0.0,0.0,0.0,0.0,0.0
4.45,4.581723097543508,9.163446195087015,4.913254365608603,0.7794249868672002,1.5588499737344004,0.9660142593564166,0.0,0.0,0.0,0.0,0.0,0.0
4.46,4.589543974139107,9.179087948278214,4.9228439304665494,0.7820876595599404,1.5641753191198808,0.9589564857945947,0.0,0.0,0.0,0.0,0.0,0.0
4.47,4.597389255975216,9.194778511950432,4.932360746496776,0.7845281836108634,1.5690563672217268,0.9516816030226519,0.0,0.0,0.0,0.0,0.0,0.0
4.48,4.605256737678969,9.210513475357939,4.941802686142751,0.7867481703753743,1.5734963407507485,0.9441939645975225,0.0,0.0,0.0,0.0,0.0,0.0
4.49,4.613144230381265,9.22628846076253,4.951167665586423,0.7887492702296466,1.5774985404592932,0.9364979443672649,0.0,0.0,0.0,0.0,0.0,0.0
4.5,4.621049562098944,9.242099124197887,4.960453644935983,0.7905331717678189,1.5810663435356378,0.9285979349559996,0.0,0.0,0.0,0.0,0.0,0.0
4.51,4.6289705781089205,9.257941156217841,4.969658628398567,0.792101600997667,1.584203201995334,0.9204983462583602,0.0,0.0,0.0,0.0,0.0,0.0
4.5200000000000005,4.63690514131427,9.27381028262854,4.9787806644380055,0.7934563205349671,1.5869126410699341,0.9122036039438195,0.0,0.0,0.0,0.0,0.0,0.0
4.53,4.644851132602238,9.289702265204475,4.987817845917718,0.7945991287967608,1.5891982575935215,0.9037181479712407,0.0,0.0,0.0,0.0,0.0,0.0
4.54,4.652806451194175,9.30561290238835,4.996768310228858,0.7955318591937373,1.5910637183874745,0.8950464311139968,0.0,0.0,0.0,0.0,0.0,0.0
4.55,4.660769014987395,9.32153802997479,5.005630239403818,0.7962563793219453,1.5925127586438905,0.8861929174959908,0.0,0.0,0.0,0.0,0.0,0.0
4.5600000000000005,4.668736760888935,9.33747352177787,5.014401860215207,0.7967745901540412,1.5935491803080823,0.8771620811389167,0.0,0.0,0.0,0.0,0.0,0.0
4.57,4.676707645141238,9.353415290282475,5.023081444260417,0.7970884252302775,1.594176850460555,0.8679584045210712,0.0,0.0,0.0,0.0,0.0,0.0
4.58,4.684679643639732,9.369359287279464,5.031667308031897,0.7971998498494438,1.5943996996988876,0.8585863771480484,0.0,0.0,0.0,0.0,0.0,0.0
4.59,4.692650752242331,9.385301504484662,5.040157812973254,0.7971108602599565,1.594221720519913,0.8490504941356113,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,4.700618987070844,9.401237974141688,5.048551365521305,0.7968234828512989,1.5936469657025978,0.8393552548050572,0.0,0.0,0.0,0.0,0.0,0.0
4.61,4.708582384804305,9.41716476960861,5.056846417134218,0.7963397733460147,1.5926795466920294,0.8295051612913673,0.0,0.0,0.0,0.0,0.0,0.0
4.62,4.716539002964229,9.433078005928458,5.065041464305862,0.7956618159924466,1.5913236319848931,0.8195047171644273,0.0,0.0,0.0,0.0,0.0,0.0
4.63,4.724486920191813,9.448973840383626,5.073135048566498,0.7947917227584166,1.5895834455168332,0.8093584260636073,0.0,0.0,0.0,0.0,0.0,0.0
4.64,4.7324242365170734,9.464848473034147,5.081125756469958,0.793731632526037,1.587463265052074,0.7990707903459764,0.0,0.0,0.0,0.0,0.0,0.0
4.65,4.740349073619952,9.480698147239904,5.089012219567442,0.7924837102878498,1.5849674205756996,0.7886463097484179,0.0,0.0,0.0,0.0,0.0,0.0
4.66,4.748259575083397,9.496519150166794,5.096793114368081,0.7910501463444723,1.5821002926889447,0.7780894800639107,0.0,0.0,0.0,0.0,0.0,0.0
4.67,4.756153906638437,9.512307813276873,5.1044671622864035,0.7894331555039426,1.578866311007885,0.767404791832229,0.0,0.0,0.0,0.0,0.0,0.0
4.68,4.764030256401266,9.528060512802533,5.112033129576857,0.7876349762829419,1.5752699525658838,0.7565967290453145,0.0,0.0,0.0,0.0,0.0,0.0
4.69,4.771886835102367,9.543773670204734,5.119489827255532,0.7856578701100804,1.5713157402201607,0.7456697678675552,0.0,0.0,0.0,0.0,0.0,0.0
4.7,4.779721876307681,9.559443752615362,5.126836111009244,0.7835041205314205,1.567008241062841,0.7346283753712141,0.0,0.0,0.0,0.0,0.0,0.0
4.71,4.787533636631865,9.57506727326373,5.134070881092117,0.7811760324184146,1.5623520648368292,0.7234770082872246,0.0,0.0,0.0,0.0,0.0,0.0
4.72,4.79532039594365,9.5906407918873,5.141193082209833,0.7786759311784337,1.5573518623568674,0.7122201117715885,0.0,0.0,0.0,0.0,0.0,0.0
4.73,4.80308045756333,9.60616091512666,5.148201703391709,0.776006161968058,1.552012323936116,0.7008621181875774,0.0,0.0,0.0,0.0,0.0,0.0
4.74,4.810812148452423,9.621624296904846,5.1550957778507485,0.7731690889092946,1.5463381778185892,0.6894074459039505,0.0,0.0,0.0,0.0,0.0,0.0
4.75,4.818513819395512,9.637027638791023,5.161874382831843,0.7701670943088909,1.5403341886177817,0.6778604981093883,0.0,0.0,0.0,0.0,0.0,0.0
4.76,4.826183845174321,9.652367690348642,5.168536639448276,0.7670025778809144,1.5340051557618288,0.6662256616433387,0.0,0.0,0.0,0.0,0.0,0.0
4.7700000000000005,4.833820624734049,9.667641249468097,5.175081712506711,0.763677955972747,1.527355911945494,0.6545073058434571,0.0,0.0,0.0,0.0,0.0,0.0
4.78,4.8414225813419955,9.682845162683991,5.18150881032081,0.7601956607946682,1.5203913215893363,0.6427097814098208,0.0,0.0,0.0,0.0,0.0,0.0
4.79,4.848988162738527,9.697976325477054,5.187817184513671,0.7565581396531714,1.5131162793063428,0.6308374192860979,0.0,0.0,0.0,0.0,0.0,0.0
4.8,4.856515841280409,9.713031682560818,5.1940061298092495,0.7527678541881768,1.5055357083763536,0.6188945295578264,0.0,0.0,0.0,0.0,0.0,0.0
4.8100000000000005,4.864004114076551,9.728008228153103,5.200074983812929,0.7488272796142847,1.4976545592285695,0.6068854003679703,0.0,0.0,0.0,0.0,0.0,0.0
4.82,4.871451503116214,9.742903006232428,5.206023126781428,0.7447389039662284,1.4894778079324569,0.5948142968499032,0.0,0.0,0.0,0.0,0.0,0.0
4.83,4.8788565553897,9.7577131107794,5.2118499813822075,0.7405052273486604,1.4810104546973208,0.582685460077961,0.0,0.0,0.0,0.0,0.0,0.0
4.84,4.886217843001605,9.77243568600321,5.217555012442564,0.7361287611904316,1.4722575223808632,0.5705031060357154,0.0,0.0,0.0,0.0,0.0,0.0
4.8500000000000005,4.8935339632766395,9.787067926553279,5.223137726688585,0.731612027503487,1.463224055006974,0.5582714246020817,0.0,0.0,0.0,0.0,0.0,0.0
4.86,4.900803538858105,9.80160707771621,5.228597672474139,0.7269575581465363,1.4539151162930726,0.5459945785554031,0.0,0.0,0.0,0.0,0.0,0.0
4.87,4.90802521779904,9.81605043559808,5.2339344395000955,0.7221678940936186,1.4443357881872372,0.5336767025956249,0.0,0.0,0.0,0.0,0.0,0.0
4.88,4.915197673646118,9.830395347292235,5.239147658523942,0.7172455847077067,1.4344911694154134,0.5213219023846658,0.0,0.0,0.0,0.0,0.0,0.0
4.89,4.9223196055163125,9.844639211032625,5.244237001059993,0.7121931870194766,1.4243863740389533,0.508934253605101,0.0,0.0,0.0,0.0,0.0,0.0
4.9,4.929389738166426,9.858779476332852,5.249202179070365,0.7070132650113738,1.4140265300227477,0.49651780103725024,0.0,0.0,0.0,0.0,0.0,0.0
4.91,4.936406822055497,9.872813644110995,5.254042944646913,0.7017083889070995,1.403416777814199,0.48407655765476715,0.0,0.0,0.0,0.0,0.0,0.0
4.92,4.943369633400164,9.886739266800328,5.258759089684301,0.696281134466641,1.392562268933282,0.4716145037388121,0.0,0.0,0.0,0.0,0.0,0.0
4.93,4.9502769742230335,9.900553948446067,5.26335044554441,0.6907340822869702,1.3814681645739404,0.45913558601089455,0.0,0.0,0.0,0.0,0.0,0.0
4.94,4.957127672394119,9.914255344788238,5.267816882712255,0.6850698171085249,1.3701396342170498,0.4466437167844533,0.0,0.0,0.0,0.0,0.0,0.0
4.95,4.963920581665395,9.92784116333079,5.272158310443608,0.6792909271275865,1.358581854255173,0.43414277313524074,0.0,0.0,0.0,0.0,0.0,0.0
4.96,4.9706545816985415,9.941309163397083,5.276374676404513,0.6734000033146758,1.3468000066293515,0.4216365960905798,0.0,0.0,0.0,0.0,0.0,0.0
4.97,4.977328578085932,9.954657156171864,5.280465966302889,0.6673996387390656,1.3347992774781312,0.4091289898375388,0.0,0.0,0.0,0.0,0.0,0.0
4.98,4.983941502364927,9.967883004729854,5.28443220351239,0.6612924278995268,1.3225848557990536,0.3966237209500768,0.0,0.0,0.0,0.0,0.0,0.0
4.99,4.990492312025541,9.980984624051082,5.2882734486887415,0.6550809660614084,1.3101619321228168,0.38412451763520405,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.996979990511543,9.993959981023085,5.291989799378723,0.6487678486001559,1.2975356972003118,0.37163506899819015,0.0,0.0,0.0,0.0,0.0,0.0
5.01,5.003403547215056,10.006807094430112,5.295581389621992,0.6423556703513659,1.2847113407027317,0.3591590243268467,0.0,0.0,0.0,0.0,0.0,0.0
5.0200000000000005,5.00976201746473,10.01952403492946,5.299048389545941,0.6358470249674761,1.2716940499349523,0.34669999239491833,0.0,0.0,0.0,0.0,0.0,0.0
5.03,5.016054462507542,10.032108925015084,5.302391004953787,0.6292445042811835,1.258489008562367,0.3342615407845907,0.0,0.0,0.0,0.0,0.0,0.0
5.04,5.022279969484299,10.044559938968598,5.305609476906068,0.6225506976756833,1.2451013953513665,0.32184719522813154,0.0,0.0,0.0,0.0,0.0,0.0
5.05,5.028437651398917,10.056875302797835,5.308704081295755,0.6157681914618186,1.2315363829236372,0.3094604389686683,0.0,0.0,0.0,0.0,0.0,0.0
5.0600000000000005,5.03452664708154,10.06905329416308,5.311675128417156,0.6088995682622276,1.2177991365244552,0.29710471214010903,0.0,0.0,0.0,0.0,0.0,0.0
5.07,5.0405461211455656,10.081092242291131,5.314522962528818,0.6019474064025664,1.2038948128051328,0.2847834111661928,0.0,0.0,0.0,0.0,0.0,0.0
5.08,5.046495263938665,10.09299052787733,5.3172479614106045,0.5949142793099017,1.1898285586198034,0.2724998881786667,0.0,0.0,0.0,0.0,0.0,0.0
5.09,5.052373291487848,10.104746582975697,5.31985053591515,0.5878027549183358,1.1756055098366716,0.2602574504545618,0.0,0.0,0.0,0.0,0.0,0.0
5.1000000000000005,5.058179445438668,10.116358890877336,5.322331129513876,0.5806153950819561,1.1612307901639123,0.24805935987256156,0.0,0.0,0.0,0.0,0.0,0.0
5.11,5.0639129929886195,10.127825985977239,5.324690217837761,0.5733547549951696,1.1467095099903393,0.23590883238841928,0.0,0.0,0.0,0.0,0.0,0.0
5.12,5.069573226814825,10.13914645362965,5.326928308213055,0.5660233826205028,1.1320467652410056,0.22380903752940204,0.0,0.0,0.0,0.0,0.0,0.0
5.13,5.075159464996064,10.150318929992128,5.329045939192132,0.5586238181239269,1.1172476362478538,0.2117630979077163,0.0,0.0,0.0,0.0,0.0,0.0
5.14,5.080671050929242,10.161342101858484,5.33104368007966,0.551158593317786,1.102317186635572,0.19977408875287522,0.0,0.0,0.0,0.0,0.0,0.0
5.15,5.086107353240355,10.17221470648071,5.33292213045429,0.5436302311113772,1.0872604622227544,0.18784503746295694,0.0,0.0,0.0,0.0,0.0,0.0
5.16,5.091467765690048,10.182935531380096,5.334681919686037,0.5360412449692549,1.0720824899385097,0.17597892317469863,0.0,0.0,0.0,0.0,0.0,0.0
5.17,5.096751707073821,10.193503414147642,5.336323706449561,0.528394138377311,1.056788276754622,0.16417867635237016,0.0,0.0,0.0,0.0,0.0,0.0
5.18,5.101958621116988,10.203917242233976,5.337848178233515,0.5206914043166924,1.0413828086333847,0.15244717839535943,0.0,0.0,0.0,0.0,0.0,0.0
